ID Venda,Data da Venda,ID Produto,ID Cliente,ID Vendedor,Custo Unitário,Valor Unitário,Quantidade
1524,2025-06-21,2,2,1,288.73,576.56,7
1525,2024-01-19,9,5,3,859.06,1363.53,9
1526,2024-04-26,1,7,1,1127.76,1901.47,12
1527,2025-07-03,6,9,9,299.85,478.9,7
1528,2024-12-21,5,5,5,161.78,360.14,6
1529,2025-07-23,1,6,1,1195.43,1797.82,12
1530,2024-06-25,1,3,8,1217.37,1888.22,1
1531,2024-06-23,6,8,7,289.58,491.19,1
1532,2024-03-15,8,7,1,41.21,96.44,16
1533,2024-06-14,3,6,7,2576.25,4211.08,18
1534,2025-06-17,7,2,1,74.49,184.07,14
1535,2025-02-02,1,5,7,1128.27,1914.11,6
1536,2025-01-18,2,2,2,294.74,568.26,10
1537,2024-05-27,7,8,1,73.5,189.53,7
1538,2025-03-14,3,7,2,2400.91,4226.45,8
1539,2024-05-30,3,3,3,2532.11,4029.67,19
1540,2024-04-18,3,8,3,2530.35,4078.83,17
1541,2024-12-28,1,6,3,1135.92,1819.36,5
1542,2025-05-16,5,9,2,155.25,353.76,1
1543,2025-02-05,6,8,5,309.29,474.76,18
1544,2025-11-28,4,4,5,273.04,445.62,1
1545,2024-08-09,4,9,1,294.53,454.19,9
1546,2024-10-12,9,9,9,829.13,1422.38,19
1547,2024-02-12,6,2,2,292.73,462.97,20
1548,2024-09-23,3,8,8,2647.22,3990.06,11
1549,2024-04-19,4,4,1,291.0,457.26,3
1550,2024-10-07,4,8,3,273.23,472.2,7
1551,2024-05-29,9,3,2,901.32,1412.99,6
1552,2024-08-31,1,5,7,1297.31,1823.3,13
1553,2024-11-01,6,8,1,315.98,502.16,17
1554,2025-09-06,5,2,9,141.08,347.44,5
1555,2024-09-10,9,5,8,815.96,1403.96,19
1556,2024-11-02,3,5,1,2598.0,4194.4,10
1557,2025-05-18,1,9,3,1152.24,1846.76,17
1558,2025-05-19,7,7,4,74.24,193.98,6
1559,2024-09-02,2,9,9,349.97,591.42,17
1560,2025-11-24,2,3,4,350.47,580.6,8
1561,2024-11-17,9,6,3,908.71,1341.93,11
1562,2024-07-21,9,2,1,853.02,1359.78,7
1563,2025-11-27,4,2,2,254.5,453.48,11
1564,2024-08-01,1,6,2,1307.01,1851.59,4
1565,2024-04-01,6,3,4,295.62,503.17,12
1566,2025-02-10,8,9,8,45.57,96.73,11
1567,2024-08-28,8,9,3,48.75,99.73,13
1568,2024-10-19,4,7,5,259.02,431.92,12
1569,2025-02-26,9,3,1,927.44,1334.75,5
1570,2024-12-31,8,1,7,45.71,99.51,12
1571,2025-08-16,2,5,4,348.31,557.17,9
1572,2024-03-26,6,8,3,297.26,492.35,8
1573,2024-06-22,2,2,2,316.73,593.71,8
1574,2025-10-31,5,4,9,143.45,363.88,19
1575,2024-04-25,2,7,4,341.71,596.31,4
1576,2025-10-20,3,1,8,2525.02,4336.47,19
1577,2025-10-05,5,9,5,141.38,357.23,11
1578,2025-10-24,8,1,8,44.07,92.14,9
1579,2024-07-26,7,2,5,74.48,198.84,20
1580,2024-05-12,6,8,7,323.22,499.72,12
1581,2025-01-26,4,9,3,296.58,462.41,12
1582,2025-11-14,4,5,7,303.11,461.7,10
1583,2025-03-10,3,3,9,2716.55,4168.22,11
1584,2024-05-17,2,7,8,324.36,576.29,12
1585,2025-07-12,9,1,6,775.0,1455.9,11
1586,2024-05-09,5,1,6,151.67,340.52,17
1587,2024-08-14,2,5,4,325.43,574.8,4
1588,2024-09-21,3,3,2,2356.35,4362.72,4
1589,2025-01-31,1,1,5,1093.19,1941.75,5
1590,2025-01-20,5,4,8,137.24,337.04,3
1591,2025-01-03,4,2,2,262.72,462.49,10
1592,2024-10-21,2,9,4,309.42,592.21,10
1593,2025-08-31,8,2,5,42.35,97.33,6
1594,2025-09-29,5,6,8,160.24,358.77,14
1595,2024-03-18,7,5,7,84.29,194.48,9
1596,2024-06-01,3,4,1,2336.8,4227.77,17
1597,2024-04-08,2,1,4,304.19,582.77,7
1598,2025-07-02,7,5,7,74.02,196.96,11
1599,2025-01-14,8,8,5,42.81,94.43,15
1600,2024-11-17,1,9,9,1277.94,1828.84,19
1601,2024-04-27,8,3,2,48.83,95.65,10
1602,2024-04-20,6,8,6,299.75,486.7,14
1603,2025-03-25,1,5,7,1083.48,1892.87,9
1604,2024-10-29,1,3,8,1299.23,1802.38,2
1605,2025-10-18,8,5,7,46.79,96.27,16
1606,2025-06-10,2,3,7,329.03,551.54,4
1607,2024-04-13,6,1,7,299.81,465.07,16
1608,2024-08-11,4,3,9,254.3,461.6,19
1609,2024-06-06,6,2,8,284.69,503.63,9
1610,2025-02-28,2,3,5,293.03,563.32,3
1611,2024-02-22,6,9,7,299.16,459.44,15
1612,2024-12-29,1,1,5,1119.97,1842.31,10
1613,2025-05-07,3,5,7,2564.42,4177.58,15
1614,2025-03-04,4,1,9,291.63,445.52,4
1615,2024-04-29,3,1,7,2746.67,4144.22,10
1616,2025-08-22,9,1,8,880.1,1387.9,17
1617,2025-04-17,8,9,9,41.49,98.02,3
1618,2025-01-29,2,4,5,326.6,581.1,12
1619,2024-10-17,4,3,7,281.68,429.55,9
1620,2025-02-05,1,7,6,1106.13,1895.22,3
1621,2025-11-23,4,6,9,307.28,450.76,6
1622,2024-10-01,8,1,6,42.29,91.4,15
1623,2025-02-20,6,8,4,278.64,468.52,15
1624,2025-04-15,7,3,3,74.27,191.52,13
1625,2025-08-07,4,4,5,279.59,457.47,19
1626,2025-10-12,6,8,2,288.26,488.02,14
1627,2024-07-27,2,3,2,330.98,606.36,3
1628,2025-08-05,8,6,7,45.29,93.4,9
1629,2024-06-30,6,3,3,327.91,458.02,12
1630,2024-05-28,4,3,9,253.18,444.35,19
1631,2025-02-20,1,8,5,1251.25,1917.85,4
1632,2024-06-22,8,9,8,40.52,97.87,19
1633,2025-08-21,3,8,5,2622.04,4106.03,15
1634,2025-02-24,7,9,2,75.88,184.2,5
1635,2024-05-03,2,9,1,298.08,553.19,18
1636,2025-06-24,8,2,6,41.56,96.5,6
1637,2024-04-13,6,6,5,320.77,494.92,1
1638,2024-10-26,5,3,3,151.31,353.14,10
1639,2025-07-22,4,2,6,298.59,429.4,6
1640,2025-07-24,2,9,5,300.85,589.89,14
1641,2025-03-02,4,7,5,267.47,430.96,13
1642,2025-10-09,7,1,3,76.56,198.44,4
1643,2024-04-13,6,3,4,273.75,484.18,15
1644,2025-08-08,2,6,2,313.79,577.67,18
1645,2025-03-16,3,1,1,2318.73,4204.28,7
1646,2025-09-23,5,5,5,161.4,359.76,18
1647,2025-01-19,7,2,3,72.39,189.14,14
1648,2025-06-23,7,8,5,80.14,191.88,17
1649,2024-01-20,8,8,6,42.54,96.09,14
1650,2024-09-25,3,6,6,2712.77,4208.67,15
1651,2024-01-03,2,7,4,298.01,572.33,5
1652,2025-07-09,8,8,4,40.55,99.14,4
1653,2025-10-29,5,2,8,164.96,348.01,18
1654,2025-04-12,2,9,9,330.53,553.53,11
1655,2025-04-25,4,1,4,263.05,439.18,5
1656,2024-11-23,8,2,2,46.96,95.52,3
1657,2025-04-12,5,9,5,161.13,335.0,7
1658,2025-05-19,6,6,8,280.01,480.18,14
1659,2024-02-17,7,4,7,83.99,191.59,4
1660,2024-08-22,2,6,7,323.59,571.59,10
1661,2024-05-23,1,6,6,1270.2,1901.13,1
1662,2024-08-26,1,5,5,1279.51,1887.64,6
1663,2025-06-19,6,2,5,304.87,469.68,4
1664,2025-12-16,7,7,2,72.99,195.44,8
1665,2024-11-07,7,6,5,75.58,195.95,7
1666,2025-09-05,2,6,9,315.35,551.49,2
1667,2024-02-06,4,5,5,292.92,430.53,20
1668,2024-11-16,7,3,4,83.63,196.06,5
1669,2025-01-04,3,6,4,2607.86,4242.13,10
1670,2025-09-22,1,6,8,1104.77,1855.35,8
1671,2024-12-12,1,3,5,1098.85,1811.25,14
1672,2025-10-04,7,3,3,75.85,191.21,12
1673,2025-04-21,7,6,2,77.42,187.1,8
1674,2025-09-08,9,8,6,912.41,1392.4,8
1675,2025-07-14,7,4,8,79.75,189.55,1
1676,2025-10-01,1,5,9,1295.22,1829.29,13
1677,2024-04-13,7,8,5,81.78,194.84,19
1678,2025-12-01,3,3,4,2322.36,4039.54,18
1679,2024-02-02,1,1,2,1311.28,1781.44,13
1680,2024-03-08,4,9,4,288.57,437.66,4
1681,2025-11-03,9,6,1,806.35,1392.34,2
1682,2024-08-16,9,6,6,877.5,1415.65,19
1683,2024-09-28,5,1,9,153.99,355.37,16
1684,2025-01-21,3,3,9,2375.05,4293.42,7
1685,2024-03-20,1,6,4,1123.2,1796.72,10
1686,2025-07-29,9,5,9,832.41,1451.22,11
1687,2024-05-07,9,1,7,863.16,1390.33,16
1688,2024-08-09,9,5,7,922.73,1351.94,7
1689,2024-01-15,7,3,1,78.38,182.25,18
1690,2025-09-01,8,6,5,47.88,91.88,6
1691,2024-01-19,4,7,4,307.6,450.08,6
1692,2024-04-12,6,6,5,311.27,484.29,17
1693,2024-11-06,1,5,5,1223.13,1798.22,11
1694,2024-01-25,4,1,5,293.98,460.7,2
1695,2025-02-08,4,7,6,269.09,471.93,10
1696,2025-01-18,8,2,7,41.65,97.21,12
1697,2024-05-03,9,8,6,908.37,1447.2,13
1698,2025-01-04,8,8,6,48.5,94.04,6
1699,2024-01-07,7,7,9,87.44,199.34,3
1700,2024-08-15,2,3,3,343.54,562.54,17
1701,2025-10-25,5,1,3,155.5,344.15,17
1702,2024-05-07,1,8,3,1268.91,1834.01,12
1703,2025-08-23,3,6,7,2673.75,4203.11,6
1704,2024-11-17,4,3,6,301.38,461.07,18
1705,2024-03-17,5,2,9,160.56,349.47,16
1706,2025-10-24,9,8,3,893.43,1403.35,14
1707,2024-11-13,8,8,5,45.39,96.59,14
1708,2025-06-22,2,8,8,319.65,603.34,9
1709,2025-03-27,8,6,1,45.73,98.09,9
1710,2025-07-03,7,4,8,84.01,196.77,1
1711,2024-06-27,4,9,6,257.22,435.18,10
1712,2025-11-29,2,5,3,334.55,602.44,7
1713,2025-09-11,9,9,3,793.35,1407.62,5
1714,2024-08-27,4,7,7,265.81,439.58,18
1715,2024-03-26,3,4,9,2738.21,4142.28,20
1716,2024-10-08,8,3,8,43.9,99.5,15
1717,2025-04-10,8,9,5,41.89,93.89,17
1718,2025-11-26,3,6,8,2310.39,4273.17,1
1719,2024-11-23,7,5,2,72.69,188.15,9
1720,2024-03-28,8,6,7,47.35,91.97,9
1721,2025-04-08,1,1,4,1189.02,1930.73,13
1722,2025-05-21,9,5,8,928.25,1364.86,20
1723,2025-08-16,8,4,2,48.48,97.46,9
1724,2024-12-28,5,7,8,138.23,341.74,17
1725,2024-05-24,2,6,7,320.1,601.92,15
1726,2025-08-26,5,7,8,152.12,361.62,14
1727,2025-01-12,5,5,9,153.62,342.63,13
1728,2025-11-10,8,9,7,48.01,94.54,2
1729,2025-08-23,6,2,5,324.81,497.06,9
1730,2024-06-24,2,3,4,325.37,551.81,10
1731,2024-09-19,4,5,6,302.12,466.42,15
1732,2024-09-23,9,4,6,822.25,1418.33,2
1733,2024-04-11,4,7,4,295.99,433.47,14
1734,2025-05-22,4,7,6,280.33,427.87,16
1735,2025-07-02,1,5,5,1127.82,1783.49,3
1736,2024-09-09,1,5,3,1315.83,1831.36,3
1737,2024-10-08,7,8,4,73.71,195.42,18
1738,2025-02-09,6,7,6,318.49,481.09,6
1739,2024-05-28,4,1,2,294.09,456.22,17
1740,2024-02-17,6,4,9,314.22,481.73,13
1741,2025-05-23,2,1,8,344.8,599.31,8
1742,2024-08-15,7,4,6,83.51,192.66,1
1743,2024-11-25,3,8,5,2642.49,4021.86,3
1744,2024-06-25,4,9,5,292.06,438.1,15
1745,2024-02-07,2,9,1,329.64,562.03,9
1746,2025-10-07,9,2,9,867.46,1365.49,6
1747,2025-11-25,3,5,9,2519.98,4142.62,6
1748,2025-12-13,5,3,5,138.8,361.4,10
1749,2025-11-02,7,5,9,79.14,199.13,13
1750,2025-07-16,1,9,6,1283.22,1812.04,8
1751,2024-07-26,8,6,4,45.36,93.16,3
1752,2025-01-13,4,9,1,291.01,431.1,14
1753,2025-05-09,6,9,2,312.18,485.64,11
1754,2024-11-26,6,3,9,286.15,471.01,13
1755,2025-08-19,6,2,8,324.61,470.44,12
1756,2025-02-21,6,2,7,299.02,466.68,5
1757,2025-05-31,4,6,6,265.7,431.8,16
1758,2024-09-19,1,2,7,1252.08,1810.53,11
1759,2025-08-05,3,8,8,2567.98,4344.59,3
1760,2025-04-05,2,6,7,347.85,569.04,16
1761,2025-02-22,4,7,3,269.96,462.71,6
1762,2025-01-08,2,1,5,304.38,562.16,9
1763,2024-11-22,3,4,2,2688.74,4061.27,12
1764,2024-04-19,5,5,8,157.34,356.75,14
1765,2025-06-07,8,1,1,44.52,92.89,12
1766,2024-12-28,3,6,2,2463.13,4197.53,6
1767,2024-02-07,8,7,5,43.08,91.15,20
1768,2025-10-13,3,2,2,2414.7,4385.69,12
1769,2024-11-02,5,9,6,141.23,336.28,12
1770,2025-07-22,7,4,2,74.14,185.38,13
1771,2025-09-26,4,4,1,274.34,470.39,16
1772,2024-02-02,4,5,6,302.41,449.87,18
1773,2025-04-28,4,2,8,254.27,472.23,2
1774,2025-08-06,1,7,6,1227.44,1920.44,8
1775,2024-04-16,6,2,6,283.13,477.17,9
1776,2025-06-03,2,8,5,339.81,587.88,10
1777,2024-09-04,7,9,5,72.86,194.23,14
1778,2024-12-10,1,8,3,1123.87,1790.24,3
1779,2024-03-14,6,8,1,310.72,499.46,16
1780,2025-02-27,5,3,5,159.12,365.65,16
1781,2025-05-21,5,6,9,161.13,357.15,9
1782,2025-08-05,8,8,2,48.45,92.99,15
1783,2025-04-01,5,3,9,162.13,365.9,18
1784,2025-10-12,1,6,8,1295.61,1897.35,15
1785,2024-09-05,7,6,7,74.37,194.77,4
1786,2024-09-02,1,3,6,1211.87,1906.39,8
1787,2024-12-15,4,7,7,307.22,429.18,20
1788,2025-07-22,4,8,7,263.7,428.21,7
1789,2025-08-19,6,2,1,288.8,492.25,5
1790,2025-06-07,1,2,3,1239.29,1906.44,19
1791,2025-02-22,6,5,9,292.11,458.4,7
1792,2024-01-15,6,4,4,295.9,462.26,10
1793,2024-08-06,5,1,8,153.88,361.81,13
1794,2024-02-29,4,3,7,290.63,457.05,18
1795,2025-06-16,9,6,5,842.36,1451.84,20
1796,2024-01-25,9,5,3,799.83,1420.71,6
1797,2024-01-07,7,8,3,72.53,199.49,16
1798,2025-09-20,2,6,1,348.89,584.93,19
1799,2024-04-11,2,8,5,316.6,578.59,10
1800,2024-08-03,5,8,3,160.07,336.9,13
1801,2025-04-27,1,7,8,1134.58,1767.68,13
1802,2024-11-20,5,4,8,145.2,343.32,5
1803,2025-02-06,8,6,7,44.36,94.54,12
1804,2025-02-20,8,5,8,43.0,99.4,16
1805,2025-09-03,3,9,6,2500.6,4127.14,8
1806,2024-02-16,9,4,9,880.12,1461.24,13
1807,2025-07-09,8,4,8,47.49,96.14,16
1808,2024-08-16,4,2,6,302.76,431.97,2
1809,2024-03-11,8,2,7,46.15,93.2,14
1810,2024-10-16,8,9,5,43.53,96.37,20
1811,2024-05-07,8,2,2,43.37,99.12,17
1812,2025-01-31,8,2,1,48.65,98.55,18
1813,2024-10-30,5,2,4,140.1,332.53,17
1814,2025-04-02,1,5,2,1249.74,1842.95,20
1815,2024-08-29,9,8,2,914.33,1391.81,20
1816,2025-06-13,1,5,5,1164.44,1770.03,17
1817,2024-06-02,2,7,6,334.42,562.91,8
1818,2025-04-21,7,6,4,87.33,191.28,1
1819,2024-08-14,5,3,1,155.71,348.39,2
1820,2025-04-13,4,6,4,264.95,469.25,10
1821,2025-05-14,8,4,9,43.79,92.32,8
1822,2024-09-02,1,7,7,1081.33,1927.82,14
1823,2025-04-26,4,6,5,264.53,465.9,13
1824,2024-04-27,9,4,3,840.81,1439.71,15
1825,2024-08-06,9,4,3,809.26,1409.96,8
1826,2025-09-02,9,2,8,767.34,1444.23,2
1827,2024-07-20,2,8,2,332.69,582.69,20
1828,2025-02-01,7,9,6,83.92,194.04,4
1829,2025-02-28,3,4,9,2525.91,4377.07,2
1830,2024-09-14,4,1,7,280.69,429.87,16
1831,2024-05-08,8,9,1,44.21,92.07,2
1832,2025-08-20,7,7,5,86.77,193.75,2
1833,2024-09-28,5,1,7,160.9,333.9,11
1834,2025-08-23,1,1,1,1280.7,1889.19,15
1835,2024-09-24,9,4,9,930.73,1454.59,2
1836,2024-03-15,9,4,6,767.64,1368.16,13
1837,2025-08-06,4,4,1,286.77,433.48,7
1838,2025-03-19,5,4,9,145.33,363.32,9
1839,2024-01-01,2,2,4,297.66,606.21,17
1840,2025-12-20,4,7,1,307.03,465.66,18
1841,2025-04-05,3,7,6,2423.63,4031.77,14
1842,2024-04-25,6,9,4,271.31,456.48,7
1843,2024-04-07,5,9,5,146.41,345.19,2
1844,2024-10-04,5,2,8,142.6,348.27,12
1845,2024-04-08,8,3,6,46.27,98.75,2
1846,2025-05-20,6,3,6,277.32,492.59,10
1847,2025-10-19,9,1,6,923.62,1464.04,18
1848,2025-08-15,1,8,6,1298.48,1919.75,9
1849,2025-03-05,3,3,9,2504.93,4288.88,11
1850,2025-10-29,2,2,1,323.32,555.87,11
1851,2025-03-18,8,2,4,45.21,99.27,7
1852,2024-09-29,4,8,4,302.49,439.14,20
1853,2025-04-18,3,8,4,2572.34,4353.62,3
1854,2025-07-26,2,3,2,327.75,597.18,6
1855,2024-02-23,7,5,9,79.7,187.32,5
1856,2025-12-04,5,8,8,149.14,365.23,8
1857,2025-07-17,5,1,5,152.94,348.97,9
1858,2025-06-10,9,3,1,818.89,1374.92,3
1859,2025-10-07,5,7,4,153.89,345.19,10
1860,2025-08-24,3,8,5,2545.72,4169.67,20
1861,2025-09-11,7,2,3,83.6,199.28,7
1862,2024-07-25,6,4,4,328.88,470.96,2
1863,2025-05-11,6,7,5,285.57,477.69,16
1864,2024-11-11,3,3,2,2269.0,4333.67,16
1865,2024-10-30,7,5,9,77.1,185.77,10
1866,2024-01-11,1,2,7,1210.95,1935.38,1
1867,2025-03-16,4,4,6,276.33,445.11,4
1868,2025-05-30,9,3,6,833.62,1384.59,5
1869,2024-07-29,4,5,4,271.91,440.81,10
1870,2025-03-11,6,1,8,286.0,497.61,20
1871,2024-10-18,1,9,3,1292.01,1840.76,18
1872,2025-09-24,6,3,5,321.14,477.47,4
1873,2025-12-06,9,3,3,799.96,1377.62,20
1874,2024-03-05,5,2,2,148.14,354.85,9
1875,2025-04-03,3,5,9,2354.27,4233.21,17
1876,2025-10-31,5,8,1,141.42,348.34,13
1877,2024-10-17,3,1,6,2262.99,4394.73,2
1878,2025-07-17,3,4,8,2567.81,4271.27,19
1879,2025-05-29,6,8,2,280.85,456.29,19
1880,2025-07-04,6,1,1,284.89,484.06,9
1881,2025-12-29,6,5,2,295.79,478.48,4
1882,2024-08-18,6,2,6,302.99,492.32,17
1883,2025-08-06,3,6,7,2436.27,4084.74,18
1884,2024-09-16,6,7,2,305.42,489.45,19
1885,2025-05-30,8,5,8,48.69,94.44,4
1886,2024-01-15,7,8,2,87.83,185.97,2
1887,2025-10-22,6,1,2,275.42,497.92,18
1888,2025-05-11,3,5,6,2601.2,4380.54,15
1889,2025-12-02,4,6,9,279.37,471.35,14
1890,2024-02-16,4,7,3,295.0,431.26,4
1891,2025-01-10,6,9,6,275.5,498.55,14
1892,2024-08-09,7,4,9,74.94,186.05,19
1893,2024-10-14,6,5,9,299.21,485.69,13
1894,2024-01-14,8,4,7,48.23,93.72,10
1895,2025-05-02,2,3,9,312.89,593.87,4
1896,2024-10-11,6,6,5,290.63,492.73,15
1897,2025-08-15,7,8,1,86.36,185.09,16
1898,2025-03-25,3,2,7,2308.55,4044.81,2
1899,2024-04-04,9,5,4,866.96,1438.55,5
1900,2024-09-16,1,2,4,1112.11,1803.65,6
1901,2025-04-10,2,7,3,325.49,572.11,12
1902,2024-09-02,4,3,4,276.37,453.31,8
1903,2025-08-19,7,8,4,79.84,183.64,4
1904,2024-01-10,7,3,8,73.4,188.26,8
1905,2024-05-03,5,5,1,160.05,340.31,14
1906,2024-08-18,7,3,6,81.63,186.8,10
1907,2024-08-26,4,2,6,303.38,461.13,18
1908,2024-07-13,3,5,1,2334.29,4015.65,2
1909,2025-02-23,4,8,5,260.26,435.29,18
1910,2025-09-01,8,3,5,43.63,98.39,7
1911,2025-03-24,5,2,9,152.29,335.26,16
1912,2024-07-16,4,7,8,280.13,451.92,17
1913,2025-10-11,5,3,1,158.11,340.24,6
1914,2024-04-02,2,5,1,328.89,558.91,20
1915,2024-11-14,4,1,2,301.37,445.54,18
1916,2024-03-04,3,3,7,2331.85,4055.92,19
1917,2025-11-19,3,3,3,2641.92,4215.43,3
1918,2024-02-10,1,1,6,1119.57,1906.69,11
1919,2024-08-19,4,1,7,292.72,453.26,8
1920,2024-08-14,1,9,8,1125.65,1817.59,15
1921,2025-11-26,8,8,1,41.58,97.62,3
1922,2024-04-27,1,3,9,1271.99,1772.66,20
1923,2024-03-28,3,5,9,2439.73,4099.84,10
1924,2025-12-27,4,4,9,277.1,468.99,16
1925,2025-02-16,6,4,2,291.05,474.04,1
1926,2024-10-03,2,4,1,291.92,569.01,17
1927,2024-06-13,2,7,4,340.72,562.55,1
1928,2025-03-09,6,7,5,290.79,476.43,10
1929,2024-06-28,9,7,7,774.08,1437.71,13
1930,2024-06-27,6,6,9,287.25,487.83,10
1931,2024-10-10,9,4,5,927.25,1382.49,18
1932,2024-07-01,4,9,6,277.95,436.5,10
1933,2025-02-09,8,4,6,49.13,95.06,5
1934,2024-05-01,8,1,1,48.92,91.36,8
1935,2025-04-19,6,1,3,308.87,499.0,18
1936,2024-07-31,9,1,1,913.35,1456.65,2
1937,2024-03-22,4,4,5,256.07,432.59,8
1938,2025-11-06,4,8,4,306.89,452.74,9
1939,2024-08-13,1,2,3,1277.67,1835.8,1
1940,2024-02-05,2,1,9,326.66,577.9,8
1941,2024-10-06,2,3,6,337.08,606.25,4
1942,2025-10-23,7,9,3,78.56,186.41,10
1943,2024-01-23,1,5,8,1144.1,1771.84,3
1944,2024-01-05,5,3,4,158.07,351.72,15
1945,2025-07-21,6,5,8,321.52,480.53,1
1946,2024-08-12,4,7,3,280.18,454.88,14
1947,2024-12-11,6,9,7,295.38,470.28,4
1948,2025-12-27,9,6,7,768.61,1401.13,3
1949,2024-01-23,1,6,5,1164.67,1761.61,3
1950,2024-04-26,9,1,5,848.17,1396.04,18
1951,2024-05-06,9,4,8,776.74,1388.34,2
1952,2024-05-29,3,8,4,2720.22,4403.4,11
1953,2025-12-21,6,8,8,297.38,461.75,15
1954,2024-02-06,3,1,3,2658.47,4073.47,14
1955,2025-08-10,3,1,2,2745.66,4069.54,6
1956,2024-07-19,3,2,1,2548.04,4075.6,14
1957,2024-03-21,3,1,5,2296.36,4076.25,16
1958,2025-05-31,4,8,9,282.9,467.56,2
1959,2025-05-29,7,7,7,86.19,185.92,14
1960,2025-12-19,7,9,7,87.37,181.63,4
1961,2024-06-18,9,1,7,855.8,1337.32,13
1962,2025-02-18,4,2,8,307.78,464.51,15
1963,2024-09-26,4,9,5,281.9,469.25,11
1964,2025-10-27,4,2,6,252.1,450.88,6
1965,2024-03-23,6,3,3,297.29,461.17,12
1966,2025-02-17,9,3,3,841.53,1419.85,20
1967,2025-09-24,6,4,9,326.32,490.13,8
1968,2024-08-17,3,2,9,2581.56,4239.23,7
1969,2024-04-24,2,6,1,301.1,586.97,19
1970,2025-10-20,7,9,5,85.37,183.52,4
1971,2024-03-02,6,6,4,296.1,488.48,17
1972,2024-04-21,1,4,8,1195.78,1846.04,12
1973,2024-10-21,4,5,4,290.66,470.24,5
1974,2024-10-18,7,6,5,80.89,184.14,3
1975,2024-12-12,8,4,6,45.03,95.77,17
1976,2025-06-01,6,1,4,315.52,486.29,14
1977,2024-06-22,6,7,7,273.65,471.06,12
1978,2025-04-04,8,5,8,43.11,90.93,18
1979,2025-05-24,6,9,4,328.85,456.96,17
1980,2024-07-27,4,5,7,263.31,459.26,20
1981,2024-04-11,2,1,8,293.94,556.07,7
1982,2024-12-22,3,4,3,2437.46,4008.97,19
1983,2025-12-20,4,2,6,277.78,448.02,5
1984,2024-01-26,3,5,5,2291.31,4148.95,3
1985,2025-09-11,7,2,2,73.84,195.42,13
1986,2025-08-11,1,6,4,1244.15,1935.82,1
1987,2024-01-27,7,7,7,81.16,197.69,17
1988,2025-08-31,2,4,3,292.95,571.72,14
1989,2024-04-04,6,1,5,322.82,502.58,4
1990,2024-05-11,6,2,2,285.36,483.58,4
1991,2025-12-26,9,7,8,813.32,1401.67,6
1992,2025-03-21,6,1,4,297.39,460.92,17
1993,2024-02-06,6,6,3,325.28,497.7,4
1994,2024-01-23,6,9,2,307.91,470.02,1
1995,2024-07-13,1,3,6,1245.02,1877.31,7
1996,2025-06-04,9,7,9,899.65,1417.48,10
1997,2025-02-28,1,3,3,1242.67,1808.58,11
1998,2024-06-26,9,8,3,803.31,1384.83,8
1999,2025-09-15,2,2,4,334.55,589.32,2
2000,2025-01-25,2,8,5,322.54,553.18,3
