ID Venda,Data da Venda,ID Produto,ID Cliente,ID Vendedor,Custo Unitário,Valor Unitário,Quantidade
1535,2026-01-16,2,6,6,0.82,1.78,76
1536,2025-01-17,2,7,7,1.87,1.56,68
1537,2025-01-17,2,1,1,0.64,1.4,61
1538,2025-01-19,2,3,3,1.67,1.49,72
1539,2025-01-20,2,6,6,3.51,1.58,64
1540,2026-01-20,2,6,6,1.36,1.33,98
1541,2024-01-22,2,4,4,0.9,1.45,26
1542,2024-01-22,2,4,4,1.09,2.81,43
1543,2026-01-22,2,9,9,0.83,1.43,13
1544,2024-01-25,2,8,8,0.38,1.18,80
1545,2024-01-25,2,2,2,0.67,1.81,99
1546,2025-01-25,2,3,3,1.34,2.29,50
1547,2024-01-25,2,9,9,1.8,1.37,87
1548,2026-01-26,2,9,9,1.84,1.27,74
1549,2025-01-28,2,7,7,2.4,1.97,50
1550,2026-01-27,2,1,1,1.56,1.31,33
1551,2025-01-28,2,5,5,1.75,1.9,14
1552,2026-01-28,2,9,9,2.16,1.6,48
1553,2026-01-28,2,1,1,0.5,1.9,110
1554,2024-01-30,2,6,6,1.14,2.24,87
1555,2025-01-31,2,6,6,1.09,1.5,60
1556,2026-01-30,2,2,2,1.6,1.84,87
1557,2024-02-01,2,9,9,4.43,1.07,30
1558,2026-01-31,2,9,9,0.76,1.7,52
1559,2025-02-01,2,4,4,1.62,2.43,10
1560,2026-02-01,2,9,9,1.7,1.71,62
1561,2025-02-03,2,4,4,0.92,1.95,36
1562,2026-02-02,2,7,7,1.23,1.49,95
1563,2026-02-03,2,9,9,0.52,1.21,10
1564,2026-02-03,2,1,1,1.02,2.23,109
1565,2024-02-05,2,9,9,4.94,1.16,32
1566,2024-02-05,2,7,7,7.99,1.88,12
1567,2024-02-05,2,8,8,2.07,1.91,26
1568,2025-02-05,2,5,5,3.04,1.63,21
1569,2026-02-05,2,9,9,0.48,1.18,27
1570,2025-02-06,2,3,3,2.18,2.64,110
1571,2024-02-06,2,9,9,1.52,1.73,52
1572,2024-02-06,2,4,4,2.57,1.86,47
1573,2026-02-07,2,6,6,1.5,1.85,19
1574,2025-02-08,2,1,1,2.88,1.3,30
1575,2024-02-10,2,4,4,2.75,1.88,12
1576,2024-02-11,2,5,5,1.02,1.57,32
1577,2024-02-11,2,6,6,1.74,1.7,114
1578,2024-02-12,2,5,5,0.41,2.08,10
1579,2025-02-14,2,8,8,0.47,1.8,113
1580,2026-02-14,2,7,7,1.41,1.33,50
1581,2024-02-15,2,8,8,0.55,2.14,24
1582,2025-02-15,2,5,5,1.16,1.33,20
1583,2024-02-15,2,7,7,1.02,1.8,65
1584,2024-02-15,2,1,1,1.01,1.97,110
1585,2025-02-15,2,6,6,1.38,1.93,100
1586,2025-02-16,2,8,8,0.29,1.97,62
1587,2026-02-15,2,6,6,2.46,1.2,80
1588,2026-02-15,2,9,9,1.31,1.18,23
1589,2025-02-19,2,1,1,1.87,1.72,26
1590,2025-02-19,2,7,7,0.79,1.31,108
1591,2025-02-19,2,4,4,0.16,1.94,27
1592,2026-02-19,2,1,1,0.67,1.64,74
1593,2026-02-19,2,1,1,1.23,1.38,56
1594,2024-02-20,2,5,5,1.88,1.68,98
1595,2025-02-21,2,6,6,1.16,2.28,18
1596,2026-02-22,2,7,7,0.76,1.6,43
1597,2025-02-24,2,8,8,1.35,1.4,92
1598,2024-02-24,2,1,1,1.49,1.67,105
1599,2026-02-23,2,1,1,2.34,1.2,75
1600,2024-02-24,2,7,7,0.79,2.05,96
1601,2025-02-26,2,3,3,0.89,1.81,87
1602,2025-02-26,2,6,6,2.49,1.57,81
1603,2024-02-27,2,5,5,1.56,1.24,69
1604,2026-02-27,2,6,6,0.92,1.44,59
1605,2026-02-28,2,8,8,1.32,1.81,17
1606,29/02/2025,2,7,7,0.51,1.87,65
1607,2024-03-01,2,6,6,2.49,1.22,10
1608,29/02/2025,2,2,2,0.58,1.76,95
1609,2026-02-28,2,3,3,0.7,1.86,40
1610,2024-03-01,2,3,3,0.26,1.69,31
1611,2024-03-02,2,8,8,0.62,1.93,55
1612,2024-03-02,2,6,6,1.34,1.68,11
1613,2025-03-01,2,4,4,0.44,1.55,72
1614,2024-03-02,2,3,3,0.25,1.95,100
1615,2025-03-02,2,3,3,1.28,1.94,65
1616,2025-03-02,2,7,7,3.8,1.44,28
1617,2025-03-03,2,8,8,1.33,1.5,70
1618,2025-03-04,2,6,6,0.76,1.74,35
1619,2026-03-06,2,9,9,1.27,1.27,15
1620,2025-03-06,2,6,6,1.35,2.12,64
1621,2026-03-07,2,8,8,0.44,1.92,106
1622,2026-03-07,2,8,8,0.43,1.56,24
1623,2026-03-08,2,1,1,4.9,1.85,107
1624,2026-03-09,2,2,2,1.77,1.62,13
1625,2024-03-10,2,3,3,1.14,1.77,65
1626,2026-03-09,2,4,4,2.58,1.46,99
1627,2024-03-10,2,8,8,1.5,1.6,23
1628,2024-03-11,2,3,3,2.13,2.51,110
1629,2025-03-11,2,6,6,2.44,1.48,20
1630,2024-03-12,2,1,1,0.32,1.84,59
1631,2024-03-13,2,2,2,1.1,1.86,24
1632,2025-03-12,2,1,1,1.77,2.32,36
1633,2026-03-13,2,8,8,0.89,2.11,114
1634,2024-03-15,2,1,1,0.25,1.7,89
1635,2026-03-15,2,9,9,3.16,1.4,32
1636,2024-03-16,2,6,6,1.8,2.00,34
1637,2026-03-15,2,8,8,0.91,1.62,29
1638,2025-03-15,2,6,6,1.01,2.22,11
1639,2024-03-18,2,2,2,1.17,2.00,16
1640,2024-03-18,2,8,8,4.6,1.81,65
1641,2026-03-17,2,5,5,1.22,1.94,14
1642,2025-03-18,2,2,2,0.57,1.72,61
1643,2024-03-19,2,5,5,2.42,1.93,40
1644,2025-03-19,2,2,2,2.82,1.8,115
1645,2024-03-20,2,9,9,2.82,1.24,108
1646,2024-03-22,2,7,7,0.42,1.78,98
1647,2026-03-21,2,3,3,1.48,2.18,97
1648,2025-03-23,2,4,4,0.63,2.14,115
1649,2024-03-25,2,9,9,0.69,1.22,96
1650,2024-03-25,2,9,9,3.5,1.56,91
1651,2024-03-28,2,3,3,1.75,2.04,67
1652,2025-03-27,2,3,3,1.26,2.25,12
1653,2026-03-28,2,5,5,2.01,1.68,87
1654,2025-03-28,2,1,1,0.41,1.6,26
1655,2026-03-29,2,6,6,0.73,1.48,93
1656,2025-03-29,2,2,2,1.43,1.76,83
1657,2024-04-01,2,9,9,1.1,1.79,61
1658,2026-04-01,2,3,3,1.23,2.18,64
1659,2024-04-03,2,4,4,0.18,1.65,68
1660,2024-04-04,2,5,5,2.3,1.34,54
1661,2025-04-03,2,8,8,2.77,1.58,29
1662,2024-04-05,2,8,8,1.25,1.74,22
1663,2026-04-04,2,2,2,0.63,1.61,48
1664,2025-04-05,2,6,6,0.71,1.54,63
1665,2024-04-06,2,2,2,0.44,1.51,55
1666,2026-04-06,2,6,6,1.76,1.19,58
1667,2024-04-07,2,3,3,0.68,2.14,70
1668,2024-04-08,2,2,2,1.3,1.74,93
1669,2025-04-08,2,1,1,2.74,1.84,39
1670,2025-04-08,2,7,7,0.72,1.49,99
1671,2026-04-08,2,7,7,0.6,2.04,89
1672,2025-04-08,2,7,7,2.45,1.84,54
1673,2026-04-08,2,5,5,1.28,1.62,83
1674,2024-04-09,2,9,9,1.44,1.61,26
1675,2024-04-09,2,5,5,0.61,2.18,94
1676,2025-04-09,2,9,9,2.16,1.41,103
1677,2026-04-09,2,4,4,0.83,2.08,112
1678,2025-04-09,2,2,2,1.05,1.87,105
1679,2024-04-11,2,1,1,2.4,1.56,12
1680,2026-04-10,2,1,1,3.96,1.6,65
1681,2024-04-12,2,5,5,1.79,1.37,10
1682,2024-04-12,2,6,6,1.79,2.16,105
1683,2025-04-11,2,8,8,1.1,1.5,49
1684,2024-04-13,2,1,1,1.32,1.49,24
1685,2025-04-12,2,9,9,1.57,1.19,59
1686,2024-04-13,2,1,1,1.72,1.82,112
1687,2024-04-13,2,1,1,3.06,1.66,43
1688,2026-04-12,2,4,4,3.54,2.31,32
1689,2026-04-13,2,4,4,1.53,1.8,54
1690,2025-04-14,2,8,8,1.36,1.51,20
1691,2024-04-15,2,5,5,1.22,1.68,66
1692,2025-04-14,2,6,6,3.15,1.8,112
1693,2026-04-15,2,2,2,1.89,1.43,68
1694,2026-04-15,2,7,7,0.49,1.36,94
1695,2025-04-16,2,3,3,1.27,1.95,111
1696,2025-04-17,2,8,8,3.75,1.9,98
1697,2024-04-19,2,3,3,0.37,2.03,98
1698,2026-04-19,2,4,4,0.7,2.01,80
1699,2024-04-22,2,3,3,0.54,2.01,108
1700,2025-04-24,2,5,5,1.11,1.24,113
1701,2025-04-25,2,3,3,1.04,2.45,74
1702,2026-04-25,2,3,3,0.86,1.92,26
1703,2024-04-26,2,9,9,0.49,1.55,27
1704,2025-04-27,2,9,9,3.87,1.44,19
1705,2026-04-29,2,4,4,1.7,1.66,95
1706,2024-04-30,2,4,4,0.23,2.7,38
1707,2024-05-01,2,5,5,6.57,1.79,55
1708,2026-04-30,2,1,1,1.04,2.18,66
1709,2025-05-01,2,1,1,1.22,1.68,39
1710,2026-05-01,2,5,5,1.27,1.8,86
1711,2025-05-01,2,7,7,1.53,2.08,11
1712,2026-05-02,2,3,3,0.56,2.03,83
1713,2024-05-03,2,9,9,1.00,1.12,95
1714,2024-05-03,2,7,7,1.85,1.61,41
1715,2025-05-04,2,1,1,3.72,1.72,34
1716,2025-05-04,2,8,8,0.55,1.57,90
1717,2026-05-06,2,5,5,0.52,1.54,20
1718,2026-05-07,2,9,9,3.14,1.25,88
1719,2026-05-07,2,8,8,2.15,1.6,111
1720,2025-05-07,2,4,4,1.06,2.33,11
1721,2024-05-08,2,7,7,0.84,1.68,102
1722,2026-05-07,2,2,2,2.77,1.49,51
1723,2024-05-09,2,1,1,0.54,1.7,48
1724,2024-05-10,2,7,7,0.75,1.42,13
1725,2026-05-10,2,7,7,0.97,1.24,49
1726,2026-05-10,2,4,4,2.84,2.1,112
1727,2025-05-10,2,4,4,0.88,2.14,14
1728,2025-05-11,2,9,9,3.32,1.49,45
1729,2026-05-11,2,7,7,1.63,1.28,46
1730,2026-05-12,2,2,2,1.1,2.04,96
1731,2024-05-14,2,6,6,0.93,1.9,89
1732,2025-05-13,2,7,7,1.72,1.75,20
1733,2024-05-14,2,5,5,1.18,1.87,40
1734,2024-05-14,2,7,7,1.77,1.87,41
1735,2026-05-14,2,9,9,2.00,1.57,104
1736,2024-05-15,2,6,6,1.22,1.45,64
1737,2024-05-15,2,7,7,1.18,2.15,55
1738,2024-05-17,2,5,5,4.43,1.66,60
1739,2026-05-16,2,9,9,2.04,1.82,58
1740,2025-05-16,2,3,3,0.82,1.85,47
1741,2025-05-17,2,5,5,0.52,2.02,67
1742,2026-05-17,2,9,9,1.2,1.51,89
1743,2024-05-19,2,4,4,5.98,1.43,63
1744,2024-05-19,2,5,5,0.56,2.18,98
1745,2025-05-19,2,8,8,0.41,1.64,78
1746,2025-05-19,2,5,5,3.21,1.91,99
1747,2024-05-20,2,4,4,3.32,1.58,52
1748,2026-05-19,2,4,4,0.92,2.43,76
1749,2024-05-21,2,3,3,0.16,2.04,78
1750,2024-05-23,2,7,7,1.23,1.33,103
1751,2026-05-22,2,5,5,1.91,1.28,55
1752,2025-05-23,2,5,5,1.77,1.36,25
1753,2026-05-24,2,3,3,2.59,1.57,79
1754,2025-05-24,2,6,6,1.54,1.28,32
1755,2026-05-24,2,7,7,1.01,1.39,76
1756,2026-05-24,2,5,5,2.59,1.75,76
1757,2026-05-24,2,3,3,1.09,1.86,43
1758,2025-05-25,2,2,2,0.82,1.73,88
1759,2024-05-27,2,3,3,1.21,2.12,35
1760,2026-05-27,2,1,1,1.45,1.55,66
1761,2026-05-27,2,6,6,0.58,1.76,73
1762,2025-05-28,2,9,9,1.58,1.33,92
1763,2024-05-29,2,4,4,0.96,2.35,33
1764,2025-05-29,2,8,8,0.47,2.22,35
1765,2024-05-30,2,6,6,2.7,1.45,106
1766,2024-05-31,2,3,3,0.4,2.13,41
1767,2024-05-31,2,6,6,2.61,1.78,76
1768,2026-05-30,2,1,1,0.97,1.75,15
1769,2024-06-01,2,6,6,1.13,1.9,51
1770,2024-06-01,2,5,5,1.53,1.49,74
1771,2026-05-31,2,9,9,1.57,1.4,41
1772,2024-06-01,2,5,5,0.25,1.56,85
1773,2026-05-31,2,9,9,0.41,1.64,32
1774,2024-06-02,2,3,3,0.83,2.37,33
1775,2024-06-02,2,1,1,2.71,1.26,62
1776,2026-06-01,2,2,2,1.29,1.79,57
1777,2025-06-02,2,2,2,2.85,1.61,38
1778,2025-06-02,2,4,4,0.87,2.44,54
1779,2024-06-06,2,3,3,2.03,2.56,17
1780,2026-06-05,2,1,1,1.4,1.69,50
1781,2025-06-06,2,4,4,1.18,2.32,81
1782,2025-06-06,2,7,7,1.78,1.52,114
1783,2026-06-06,2,7,7,3.16,1.78,39
1784,2026-06-06,2,1,1,1.32,1.55,26
1785,2024-06-09,2,9,9,0.73,1.11,64
1786,2025-06-08,2,9,9,1.55,1.3,60
1787,2026-06-09,2,5,5,1.47,1.54,93
1788,2026-06-10,2,7,7,0.84,1.78,96
1789,2024-06-11,2,5,5,2.14,1.58,11
1790,2024-06-14,2,1,1,0.66,1.45,31
1791,2025-06-13,2,2,2,1.93,1.4,28
1792,2026-06-14,2,5,5,1.76,2.12,32
1793,2025-06-14,2,1,1,2.29,1.66,60
1794,2026-06-15,2,5,5,1.46,1.91,12
1795,2025-06-15,2,1,1,0.69,1.98,65
1796,2024-06-16,2,9,9,1.12,1.05,18
1797,2024-06-16,2,2,2,2.72,1.55,65
1798,2024-06-17,2,7,7,2.46,1.26,40
1799,2025-06-16,2,4,4,1.59,2.34,111
1800,2024-06-17,2,4,4,0.88,1.92,24
1801,2024-06-18,2,8,8,2.51,1.5,58
1802,2026-06-17,2,8,8,2.91,1.75,41
1803,2026-06-18,2,6,6,5.48,1.64,77
1804,2026-06-19,2,7,7,0.73,1.54,92
1805,2026-06-20,2,8,8,0.9,1.58,72
1806,2026-06-21,2,9,9,2.32,1.71,67
1807,2026-06-22,2,7,7,2.19,1.7,88
1808,2025-06-24,2,4,4,0.71,2.07,33
1809,2024-06-26,2,7,7,0.98,1.79,83
1810,2025-06-25,2,6,6,0.74,1.98,32
1811,2024-06-26,2,9,9,1.86,1.04,102
1812,2026-06-26,2,5,5,0.69,1.88,51
1813,2024-06-27,2,3,3,3.17,2.00,65
1814,2026-06-26,2,7,7,0.45,1.79,48
1815,2025-06-27,2,3,3,1.04,1.44,100
1816,2025-06-28,2,2,2,2.9,1.28,74
1817,2026-06-29,2,3,3,1.33,1.93,84
1818,2026-06-29,2,6,6,1.15,1.44,99
1819,2025-06-30,2,2,2,1.04,1.88,57
1820,2026-06-30,2,6,6,1.5,1.64,86
1821,2024-07-02,2,2,2,1.24,1.31,94
1822,2026-07-01,2,7,7,1.21,1.44,11
1823,2024-07-02,2,7,7,0.61,2.17,113
1824,2024-07-03,2,9,9,1.58,1.69,16
1825,2025-07-02,2,7,7,1.59,1.57,27
1826,2025-07-02,2,7,7,3.81,1.6,58
1827,2026-07-03,2,8,8,1.74,2.03,36
1828,2026-07-03,2,2,2,1.27,1.67,19
1829,2026-07-04,2,4,4,0.46,1.6,34
1830,2025-07-05,2,9,9,1.43,1.66,14
1831,2026-07-05,2,7,7,4.32,2.1,50
1832,2026-07-06,2,1,1,2.96,1.81,44
1833,2026-07-07,2,7,7,2.7,1.73,114
1834,2025-07-07,2,3,3,0.33,2.32,100
1835,2025-07-08,2,4,4,0.93,1.94,104
1836,2025-07-09,2,4,4,0.64,2.02,92
1837,2026-07-09,2,4,4,3.26,2.42,69
1838,2024-07-11,2,4,4,0.92,2.12,36
1839,2025-07-11,2,4,4,1.37,2.14,59
1840,2026-07-11,2,6,6,3.23,1.57,71
1841,2024-07-13,2,2,2,1.04,1.87,69
1842,2026-07-12,2,5,5,0.28,1.19,84
1843,2025-07-12,2,8,8,1.54,1.25,77
1844,2024-07-14,2,4,4,1.05,1.84,47
1845,2026-07-13,2,7,7,0.76,1.68,78
1846,2026-07-13,2,5,5,4.16,1.78,102
1847,2025-07-13,2,6,6,1.98,1.74,29
1848,2024-07-15,2,8,8,0.72,1.96,57
1849,2026-07-15,2,9,9,0.94,1.25,66
1850,2026-07-15,2,7,7,2.67,1.63,81
1851,2024-07-16,2,7,7,1.48,1.74,89
1852,2025-07-15,2,1,1,2.53,1.63,66
1853,2025-07-15,2,7,7,0.69,2.02,51
1854,2025-07-17,2,6,6,1.2,1.63,35
1855,2024-07-18,2,8,8,1.68,2.36,69
1856,2024-07-18,2,6,6,4.95,1.68,25
1857,2026-07-19,2,7,7,0.86,1.63,80
1858,2025-07-21,2,3,3,2.82,2.14,27
1859,2025-07-22,2,5,5,1.63,1.42,24
1860,2025-07-22,2,7,7,0.73,1.45,100
1861,2024-07-23,2,4,4,1.05,1.95,18
1862,2025-07-23,2,4,4,1.08,1.85,54
1863,2024-07-24,2,6,6,2.77,2.12,84
1864,2024-07-24,2,6,6,1.57,1.42,59
1865,2026-07-24,2,7,7,2.23,1.55,82
1866,2026-07-25,2,2,2,1.75,2.15,27
1867,2025-07-25,2,6,6,1.27,1.91,33
1868,2026-07-26,2,2,2,0.34,1.9,80
1869,2024-07-29,2,9,9,0.7,1.39,80
1870,2026-07-28,2,3,3,0.9,1.57,66
1871,2024-07-30,2,4,4,0.51,1.83,20
1872,2024-08-01,2,6,6,1.61,2.15,56
1873,2024-08-01,2,5,5,1.6,1.39,110
1874,2026-07-31,2,5,5,2.66,1.51,38
1875,2026-07-31,2,4,4,0.94,1.85,13
1876,2024-08-02,2,9,9,1.04,1.29,92
1877,2026-08-01,2,4,4,1.03,2.3,53
1878,2026-08-02,2,5,5,3.55,2.12,63
1879,2025-08-02,2,3,3,0.93,1.72,61
1880,2025-08-03,2,5,5,2.1,1.82,58
1881,2024-08-04,2,5,5,1.34,1.67,21
1882,2025-08-04,2,7,7,1.93,1.57,91
1883,2026-08-05,2,1,1,1.12,2.08,112
1884,2026-08-05,2,6,6,1.81,1.42,48
1885,2025-08-06,2,1,1,1.64,1.75,28
1886,2024-08-07,2,8,8,1.34,1.45,53
1887,2025-08-06,2,1,1,0.73,1.74,41
1888,2026-08-06,2,8,8,0.82,1.99,90
1889,2026-08-07,2,3,3,2.65,1.84,112
1890,2026-08-07,2,4,4,0.72,2.03,45
1891,2026-08-07,2,3,3,2.53,1.91,41
1892,2024-08-08,2,4,4,1.06,1.9,86
1893,2025-08-08,2,4,4,0.45,2.07,64
1894,2026-08-08,2,9,9,3.47,1.33,96
1895,2025-08-08,2,6,6,1.51,1.32,22
1896,2025-08-09,2,7,7,2.42,1.39,46
1897,2024-08-11,2,7,7,2.77,2.24,96
1898,2026-08-11,2,7,7,1.27,1.93,25
1899,2026-08-11,2,7,7,0.81,1.82,49
1900,2026-08-11,2,1,1,1.44,2.26,56
1901,2025-08-11,2,1,1,0.97,1.62,85
1902,2025-08-11,2,7,7,0.9,1.5,18
1903,2024-08-12,2,9,9,3.75,1.38,90
1904,2024-08-13,2,3,3,2.22,1.77,31
1905,2024-08-13,2,4,4,1.13,2.03,69
1906,2026-08-13,2,2,2,2.15,2.02,72
1907,2025-08-15,2,7,7,1.05,1.82,84
1908,2026-08-15,2,7,7,2.23,1.2,114
1909,2025-08-15,2,2,2,0.46,1.44,69
1910,2026-08-15,2,8,8,1.51,1.88,65
1911,2025-08-16,2,2,2,1.26,1.81,88
1912,2026-08-17,2,9,9,1.71,1.58,112
1913,2024-08-18,2,7,7,0.41,1.97,18
1914,2025-08-17,2,6,6,2.25,1.57,97
1915,2026-08-17,2,7,7,1.04,2.28,103
1916,2026-08-18,2,1,1,1.03,1.54,40
1917,2026-08-18,2,3,3,2.45,2.21,19
1918,2026-08-18,2,2,2,0.9,2.03,61
1919,2024-08-20,2,3,3,0.46,2.02,41
1920,2024-08-21,2,5,5,1.86,1.93,30
1921,2024-08-21,2,6,6,0.27,2.1,45
1922,2026-08-20,2,1,1,3.85,1.52,108
1923,2025-08-21,2,1,1,1.45,1.22,96
1924,2024-08-22,2,3,3,3.33,1.61,114
1925,2026-08-21,2,5,5,2.1,1.5,84
1926,2026-08-21,2,3,3,0.47,2.19,16
1927,2024-08-22,2,4,4,4.4,1.57,38
1928,2025-08-21,2,3,3,1.32,2.5,15
1929,2026-08-22,2,2,2,0.62,1.45,60
1930,2026-08-22,2,4,4,2.21,2.17,83
1931,2025-08-22,2,6,6,1.04,2.3,111
1932,2024-08-24,2,2,2,1.87,1.68,85
1933,2026-08-25,2,3,3,2.04,2.18,13
1934,2026-08-27,2,6,6,1.43,1.48,28
1935,2026-08-28,2,4,4,2.56,2.03,30
1936,2025-08-28,2,3,3,0.95,1.65,34
1937,2026-08-29,2,4,4,1.06,1.95,46
1938,2025-08-29,2,2,2,2.22,1.34,77
1939,2026-08-31,2,3,3,1.09,2.19,50
1940,2024-09-01,2,5,5,1.09,1.3,113
1941,2024-09-01,2,8,8,1.91,2.18,31
1942,2025-09-01,2,3,3,0.59,1.91,28
1943,2025-09-02,2,6,6,2.11,1.68,96
1944,2024-09-04,2,5,5,3.2,1.72,39
1945,2026-09-04,2,7,7,3.9,1.55,66
1946,2025-09-05,2,2,2,1.99,1.54,26
1947,2024-09-07,2,1,1,2.38,2.18,65
1948,2025-09-06,2,6,6,0.98,1.76,48
1949,2026-09-07,2,8,8,1.14,1.82,86
1950,2026-09-07,2,8,8,1.65,2.18,28
1951,2026-09-07,2,5,5,3.97,1.87,64
1952,2024-09-09,2,8,8,3.01,1.98,88
1953,2024-09-10,2,6,6,0.86,2.15,103
1954,2024-09-10,2,3,3,1.39,2.04,68
1955,2026-09-09,2,9,9,1.27,1.56,26
1956,2024-09-11,2,6,6,1.31,1.49,113
1957,2025-09-10,2,4,4,1.1,2.1,30
1958,2025-09-10,2,1,1,0.6,2.11,44
1959,2024-09-12,2,8,8,1.78,1.8,60
1960,2026-09-11,2,8,8,2.56,1.28,18
1961,2026-09-12,2,4,4,1.29,2.3,75
1962,2026-09-13,2,6,6,2.54,1.6,68
1963,2024-09-16,2,5,5,0.76,1.46,115
1964,2025-09-16,2,7,7,1.5,1.7,105
1965,2026-09-16,2,8,8,1.68,1.66,66
1966,2024-09-18,2,5,5,1.52,1.8,79
1967,2025-09-17,2,2,2,1.29,1.79,54
1968,2024-09-19,2,4,4,2.25,1.61,25
1969,2024-09-20,2,4,4,0.78,1.86,80
1970,2024-09-20,2,8,8,0.23,1.68,62
1971,2026-09-21,2,2,2,1.13,1.73,86
1972,2024-09-22,2,2,2,1.17,1.25,35
1973,2024-09-23,2,5,5,0.19,1.69,81
1974,2024-09-23,2,4,4,0.73,2.39,115
1975,2024-09-24,2,9,9,0.69,1.67,26
1976,2026-09-23,2,1,1,0.63,1.5,40
1977,2024-09-26,2,4,4,2.01,1.88,33
1978,2026-09-25,2,3,3,0.69,2.15,88
1979,2025-09-26,2,3,3,0.25,1.78,89
1980,2024-09-27,2,2,2,2.02,1.91,48
1981,2024-09-28,2,5,5,0.37,1.61,21
1982,2024-09-29,2,3,3,1.00,1.77,61
1983,2024-09-29,2,2,2,0.93,1.7,14
1984,2026-09-29,2,6,6,0.54,1.94,102
1985,2025-09-30,2,2,2,2.73,1.62,91
1986,2025-10-01,2,2,2,0.79,1.54,24
1987,2025-10-02,2,5,5,0.41,1.74,103
1988,2025-10-02,2,4,4,3.26,2.17,67
1989,2024-10-04,2,9,9,2.11,1.14,54
1990,2026-10-03,2,3,3,1.07,2.16,108
1991,2024-10-05,2,9,9,0.75,1.74,95
1992,2026-10-04,2,7,7,0.36,1.81,108
1993,2026-10-05,2,2,2,1.07,1.93,22
1994,2025-10-05,2,4,4,1.00,2.04,103
1995,2025-10-05,2,6,6,1.24,1.93,107
1996,2026-10-05,2,4,4,0.69,1.94,87
1997,2025-10-06,2,4,4,1.22,1.68,96
1998,2026-10-06,2,7,7,3.55,2.04,68
1999,2024-10-11,2,8,8,2.02,1.58,42
2000,2026-10-12,2,6,6,2.49,1.56,10
